ALAND10	AWATER10	CD12_DEM	CD12_REP	CD_2000	CD_BD	CD_FV	CD_NOW	COUNTYFP10	COUNTY_NAM	CTYFP_FUL	FUNCSTAT10	GEOID10	INTPTLAT10	INTPTLON10	LSAD10	MTFCC10	NAME10	NAMELSAD10	POPULATION	POP_ASIAN	POP_BLACK	POP_HAWAII	POP_HISPAN	POP_INDIAN	POP_MULTI	POP_OTHER	POP_TOTAL	POP_WHITE	PRES04_DEM	PRES04_REP	PRES08_DEM	PRES08_REP	PRES12_D50	PRES12_DEM	PRES12_R50	PRES12_REP	SLDL_BD	SLDL_NOW	SLDU_BD	SLDU_NOW	STATEFP10	VAP_ASIAN	VAP_BLACK	VAP_HAWAII	VAP_HISPAN	VAP_INDIAN	VAP_MULTI	VAP_OTHER	VAP_TOT	VAP_TOTAL	VAP_WHITE	VTDI10	VTDNAME	VTDST10
9887823	347298	1017.1916010498687	559.109813929148	10	2	1	10	23	Plymouth County	25023	N	250233771	42.1852985	-70.7680769	0	G5240	Scituate Precinct 2	Scituate Precinct 2	3370.0	325.0	182.0	0.0	598.0	13.0	351.0	338.0	43810.0	42003.0	944.5302564	977.1431361	974.0	986.0	894.2552275207805	929.3791453	1141.7481051654618	1096.903339	100	174	34	49	25	234.0	130.0	0.0	429.0	13.0	260.0	273.0	2556.471422596425	31395.0	30056.0	A	Scituate Precinct 2	3771
8087663	482754	842.1259842519685	462.88319906893855	10	3	1	10	23	Plymouth County	25023	N	250233772	42.2273364	-70.7666458	0	G5240	Scituate Precinct 3	Scituate Precinct 3	2790.0	312.0	117.0	0.0	364.0	78.0	416.0	195.0	36270.0	34788.0	952.2882051	754.1642257	982.0	761.0	901.6002396819624	937.0126496	881.2072091374563	846.5957821	100	173	34	49	25	182.0	65.0	0.0	169.0	39.0	169.0	143.0	2116.48524303977	26975.0	26208.0	A	Scituate Precinct 3	3772
9337046	0	929.6587926509186	510.9965064990433	10	2	1	10	23	Plymouth County	25023	N	250233773	42.1741884	-70.7220009	0	G5240	Scituate Precinct 4	Scituate Precinct 4	3080.0	286.0	481.0	0.0	247.0	39.0	403.0	572.0	40040.0	38012.0	950.3487179	906.7809022	980.0	915.0	899.7639866176117	935.1042735	1059.5329781589855	1017.917399	34	174	34	49	25	234.0	351.0	0.0	208.0	39.0	208.0	533.0	2336.4783328180974	32357.0	30784.0	A	Scituate Precinct 4	3773
3705223	15883	847.5590551181102	465.86954228873816	10	2	1	10	23	Plymouth County	25023	N	250233774	42.2119105	-70.7498473	0	G5240	Scituate Precinct 5	Scituate Precinct 5	2808.0	273.0	26.0	39.0	416.0	26.0	416.0	1079.0	36504.0	34229.0	924.165641	777.9486428	953.0	785.0	874.974570681871	909.3411966	908.9982380096384	873.2952548	100	174	34	49	25	182.0	13.0	39.0	260.0	26.0	156.0	936.0	2130.1399865432527	26910.0	25298.0	A	Scituate Precinct 5	3774
2850264	0	867.4803149606299	476.81946742800335	10	2	1	10	23	Plymouth County	25023	N	250233775	42.2048718	-70.730198	0	G5240	Scituate Precinct 6	Scituate Precinct 6	2874.0	234.0	286.0	13.0	377.0	0.0	507.0	312.0	37362.0	35633.0	888.2851282	757.1372779	916.0	764.0	841.0038895205979	874.0362393	884.6810877594901	849.9332162	100	174	34	49	25	143.0	195.0	13.0	221.0	0.0	338.0	286.0	2180.2073793893546	28704.0	27508.0	A	Scituate Precinct 6	3775
43341	1044146734	0.0	0.0	10	2	1	10	23	Plymouth County	25023	S	25023ZZZZZZ	41.7440329	-70.7171821	0	G5240	Voting Districts not defined	Voting Districts not defined	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100	0	34	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P	Voting Districts not defined	ZZZZZZ
6040860	0	1161.1679790026246	638.2479092538375	4	2	1	4	23	Plymouth County	25023	N	250233776	41.7445545	-70.7261544	0	G5240	Wareham Precinct 1	Wareham Precinct 1	3847.0	299.0	1482.0	0.0	936.0	286.0	2418.0	1391.0	50011.0	43199.0	1037.925956	670.7723965	445.8486853	297.7032742	1025.0919075984195	1065.354735	791.277030964549	760.1978172	110	0	9	0	25	234.0	910.0	0.0	546.0	208.0	1105.0	1092.0	2918.322125438708	39234.0	35139.0	A	Wareham Precinct 1	3776
5557704	23613	1122.8346456692914	617.1775987585847	4	2	1	4	23	Plymouth County	25023	N	250233777	41.7512632	-70.645622	0	G5240	Wareham Precinct 2	Wareham Precinct 2	3720.0	299.0	2210.0	0.0	1027.0	442.0	1989.0	1664.0	48360.0	40729.0	1036.009195	680.1016371	445.0253267	301.8437926	1023.1988478465465	1063.387321	802.2822747660839	770.7708049	74	0	9	0	25	260.0	1625.0	0.0	650.0	364.0	1209.0	1313.0	2821.980324053027	40261.0	34840.0	A	Wareham Precinct 2	3777
14736243	4603	1012.9658792650919	556.7871025359706	4	2	1	4	23	Plymouth County	25023	N	250233778	41.7394927	-70.6844527	0	G5240	Wareham Precinct 3	Wareham Precinct 3	3356.0	221.0	1989.0	0.0	936.0	273.0	1937.0	2106.0	43628.0	36166.0	1006.299403	673.5711687	432.2632683	298.9454297	993.8564197681006	1032.892402	794.5786040946006	763.3697135	74	0	9	0	25	182.0	1573.0	0.0	611.0	169.0	1118.0	1612.0	2545.851066538161	35139.0	29874.0	A	Wareham Precinct 3	3778
30936286	836064	1068.5039370078741	587.3141665605887	4	2	1	4	23	Plymouth County	25023	N	250233779	41.7846807	-70.7150936	0	G5240	Wareham Precinct 4	Wareham Precinct 4	3540.0	273.0	1495.0	13.0	1469.0	169.0	2366.0	2990.0	46020.0	37245.0	1049.42652	646.5163711	450.7888369	286.9379263	1036.4502661096576	1077.159219	762.6633969972875	732.7080491	74	0	9	0	25	182.0	1274.0	13.0	897.0	130.0	1352.0	2496.0	2685.432889018203	37050.0	30706.0	A	Wareham Precinct 4	3779
2210330	4841	1057.3359580052493	581.175572164334	9	3	1	9	23	Plymouth County	25023	N	250233680	42.1159859	-71.015087	0	G5240	Brockton Ward 6 Precinct C	Brockton Ward 6 Precinct C	3503.0	1170.0	12714.0	0.0	3991.0	351.0	2236.0	3315.0	45539.0	21762.0	710.5448303	454.6224342	824.0	436.0	859.6590227296334	893.4240955	409.7880860016528	393.6927224	112	0	8	0	25	832.0	8619.0	0.0	2444.0	299.0	1196.0	2106.0	2657.3648051499335	33631.0	18135.0	A	Brockton Ward 6 Precinct C	3680
1739442	448	966.1811023622047	531.0713692543628	9	3	1	9	23	Plymouth County	25023	N	250233681	42.1133791	-71.0045665	0	G5240	Brockton Ward 6 Precinct D	Brockton Ward 6 Precinct D	3201.0	507.0	6903.0	0.0	2470.0	156.0	1378.0	585.0	41613.0	29614.0	764.8704665	594.3458428	887.0	570.0	925.3853800363191	961.7320057	535.7321307915267	514.690027	112	0	8	0	25	429.0	4966.0	0.0	1664.0	104.0	637.0	442.0	2428.2685530359513	32617.0	24375.0	A	Brockton Ward 6 Precinct D	3681
863719	0	981.5748031496063	539.532675043795	9	8	1	9	23	Plymouth County	25023	N	250233682	42.1006162	-71.0264773	0	G5240	Brockton Ward 7 Precinct A	Brockton Ward 7 Precinct A	3252.0	1430.0	16718.0	52.0	4732.0	78.0	4576.0	5174.0	42276.0	9516.0	667.4292459	165.7912088	774.0	159.0	807.4952470344233	839.2114683	149.44106807933454	143.5714286	112	0	8	0	25	1131.0	11336.0	39.0	3003.0	39.0	2756.0	3341.0	2466.956992962485	29757.0	8112.0	A	Brockton Ward 7 Precinct A	3682
17361791	717329	1199.8031496062993	659.4841277057458	4	2	1	4	23	Plymouth County	25023	N	250233780	41.753845	-70.7611992	0	G5240	Wareham Precinct 5	Wareham Precinct 5	3975.0	403.0	1404.0	13.0	884.0	195.0	1391.0	1729.0	51675.0	45656.0	1011.091305	826.570714	434.3216648	366.8499318	998.5890691477832	1037.810937	975.0646027728562	936.7667121	110	0	9	0	25	312.0	884.0	13.0	481.0	130.0	832.0	1456.0	3015.422523685694	38610.0	34502.0	A	Wareham Precinct 5	3780
18252900	2073156	1021.4173228346457	561.4325253223254	4	2	1	4	23	Plymouth County	25023	N	250233781	41.7827526	-70.6517208	0	G5240	Wareham Precinct 6	Wareham Precinct 6	3384.0	416.0	884.0	39.0	1274.0	260.0	1222.0	1170.0	43992.0	38727.0	800.2476206	605.4677126	343.7522181	268.7196453	790.3524862423566	821.3953864	714.2403241456277	686.1869031	74	0	9	0	25	312.0	689.0	26.0	689.0	169.0	793.0	754.0	2567.091778654689	34229.0	30797.0	A	Wareham Precinct 6	3781
22113752	289537	1050.6955380577429	577.5255971179122	9	8	1	9	23	Plymouth County	25023	N	250233782	42.0043868	-71.0136663	0	G5240	West Bridgewater Precinct 1	West Bridgewater Precinct 1	3481.0	507.0	585.0	0.0	702.0	65.0	611.0	312.0	45253.0	42471.0	815.8589065	1031.858992	832.0	1121.0	816.5580345430545	848.6302175	1171.1455094012367	1125.146093	143	0	38	0	25	390.0	429.0	0.0	481.0	39.0	364.0	195.0	2640.675674201233	36101.0	34203.0	A	West Bridgewater Precinct 1	3782
1097302	0	1089.9343832020998	599.0936314831316	9	8	1	9	23	Plymouth County	25023	N	250233683	42.0948934	-71.0309732	0	G5240	Brockton Ward 7 Precinct B	Brockton Ward 7 Precinct B	3611.0	1391.0	17030.0	0.0	5746.0	130.0	2756.0	4225.0	46943.0	15665.0	822.6453496	305.5146175	954.0	293.0	995.284839325494	1034.376926	275.38511286920846	264.5687332	112	0	24	0	25	1157.0	11362.0	0.0	3640.0	78.0	1820.0	2925.0	2739.293266170828	34281.0	13299.0	A	Brockton Ward 7 Precinct B	3683
2496137	316103	1043.1496062992126	573.3778982015239	9	8	1	9	23	Plymouth County	25023	N	250233684	42.0980527	-71.0463363	0	G5240	Brockton Ward 7 Precinct C	Brockton Ward 7 Precinct C	3456.0	1066.0	16614.0	26.0	3809.0	130.0	2288.0	2041.0	44928.0	18954.0	776.0805185	287.7885134	900.0	276.0	938.947961647795	975.8272887	259.40713694910454	249.2183288	127	0	24	0	25	728.0	11817.0	26.0	2704.0	117.0	1417.0	1456.0	2621.7107526686186	35269.0	17004.0	A	Brockton Ward 7 Precinct C	3684
2038602	20846	1015.6824146981627	558.2802741458703	9	8	1	9	23	Plymouth County	25023	N	250233685	42.1083726	-71.0327571	0	G5240	Brockton Ward 7 Precinct D	Brockton Ward 7 Precinct D	3365.0	988.0	13455.0	0.0	3081.0	117.0	2964.0	2028.0	43745.0	21112.0	733.8272458	460.8787062	851.0	442.0	887.8274615203727	922.6989141	415.4273715286704	399.1105121	112	0	8	0	25	780.0	9074.0	0.0	1703.0	104.0	1924.0	1391.0	2552.678438289902	33150.0	18174.0	A	Brockton Ward 7 Precinct D	3685
17568111	624075	1036.8110236220473	569.8938311117577	9	8	1	9	23	Plymouth County	25023	N	250233783	42.0335373	-71.0444975	0	G5240	West Bridgewater Precinct 2	West Bridgewater Precinct 2	3435.0	468.0	728.0	0.0	871.0	26.0	598.0	247.0	44655.0	41717.0	852.1410935	959.1410079	869.0	1042.0	852.871312559118	886.3697825	1088.6116161208486	1045.853907	143	0	24	0	25	312.0	520.0	0.0	585.0	26.0	299.0	195.0	2605.7802185812225	34359.0	32422.0	A	West Bridgewater Precinct 2	3783
6125036	1230	1109.8556430446195	610.0435566223967	9	3	1	9	23	Plymouth County	25023	N	250233784	42.0748291	-70.9539903	0	G5240	Whitman Precinct 1	Whitman Precinct 1	3677.0	429.0	728.0	39.0	871.0	169.0	871.0	208.0	47801.0	44486.0	992.6652397	805.3101105	967.0	890.0	970.5509128157332	1008.671518	959.1806681391981	921.5066553	150	0	8	0	25	338.0	572.0	26.0	494.0	104.0	507.0	143.0	2789.36065901693	37063.0	34879.0	A	Whitman Precinct 1	3784
3296308	13884	1080.8792650918635	594.1163927834656	9	3	1	9	23	Plymouth County	25023	N	250233785	42.0902873	-70.9535852	0	G5240	Whitman Precinct 2	Whitman Precinct 2	3581.0	572.0	442.0	26.0	910.0	65.0	559.0	390.0	46553.0	43589.0	847.9229452	802.595582	826.0	887.0	829.0331480496344	861.5953196	955.947474885047	918.4004531	150	0	8	0	25	442.0	286.0	26.0	533.0	65.0	312.0	299.0	2716.5353603316908	34788.0	32825.0	A	Whitman Precinct 2	3785
21390480	1170679	1233.6089238845145	678.0658188511655	10	2	1	10	23	Plymouth County	25023	N	250233686	41.9204843	-70.7907893	0	G5240	Carver Precinct 1	Carver Precinct 1	4087.0	299.0	871.0	0.0	520.0	156.0	1144.0	572.0	53131.0	49569.0	1065.832482	907.5091348	1025.0	964.0	964.4349030757153	1002.315288	1076.047040706548	1033.782834	110	0	38	0	25	234.0	728.0	0.0	234.0	130.0	663.0	533.0	3100.3853721518067	39468.0	36946.0	A	Carver Precinct 1	3686
27630962	1638892	1157.8477690288714	636.4229217306266	10	2	1	10	23	Plymouth County	25023	N	250233687	41.8795561	-70.7772762	0	G5240	Carver Precinct 2	Carver Precinct 2	3836.0	182.0	403.0	13.0	533.0	52.0	585.0	247.0	49868.0	47853.0	981.6057201	922.5715271	944.0	980.0	888.2210227053919	923.1079333	1093.9067423030622	1050.941055	110	0	38	0	25	130.0	325.0	13.0	338.0	52.0	325.0	221.0	2909.9775599643576	37947.0	36543.0	A	Carver Precinct 2	3687
47866578	3213498	1082.3884514435695	594.9459325667433	10	2	1	10	23	Plymouth County	25023	N	250233688	41.846743	-70.7314278	0	G5240	Carver Precinct 3	Carver Precinct 3	3586.0	117.0	442.0	0.0	624.0	26.0	572.0	273.0	46618.0	44564.0	1006.561798	900.9193382	968.0	957.0	910.8029130536296	946.576779	1068.2334209327967	1026.276112	110	0	38	0	25	104.0	403.0	0.0	338.0	26.0	507.0	234.0	2720.3283446382134	38389.0	36777.0	A	Carver Precinct 3	3688
5844788	0	732.5590551181102	402.65861080297987	10	2	1	10	23	Plymouth County	25023	N	250233689	42.0138735	-70.697797	0	G5240	Duxbury Precinct 1	Duxbury Precinct 1	2427.0	247.0	0.0	0.0	494.0	26.0	195.0	104.0	31551.0	30485.0	792.6030151	736.7180174	848.0	720.0	725.575082226451	754.0737018	890.9903228882079	855.9946417	40	0	34	0	25	130.0	0.0	0.0	169.0	13.0	52.0	65.0	1841.1145823862087	22958.0	22529.0	A	Duxbury Precinct 1	3689
11712629	36331	860.8398950131234	473.1694923815816	10	2	1	10	23	Plymouth County	25023	N	250233690	42.044192	-70.6611955	0	G5240	Duxbury Precinct 2	Duxbury Precinct 2	2852.0	299.0	117.0	26.0	390.0	13.0	247.0	26.0	37076.0	35958.0	872.0502513	919.8743023	933.0	899.0	798.30371669471	829.6589196	1112.500417385655	1068.804421	34	0	34	0	25	195.0	65.0	13.0	234.0	13.0	65.0	26.0	2163.518248440654	26689.0	26078.0	A	Duxbury Precinct 2	3690
11279723	474428	791.4173228346457	435.0106623508089	10	2	1	10	23	Plymouth County	25023	N	250233691	42.0443255	-70.7060747	0	G5240	Duxbury Precinct 3	Duxbury Precinct 3	2622.0	338.0	130.0	0.0	364.0	65.0	429.0	78.0	34086.0	32682.0	733.718593	802.2040634	785.0	784.0	671.6703296760331	698.0517169	970.1894627051191	932.0830543	40	0	34	0	25	247.0	91.0	0.0	195.0	65.0	117.0	39.0	1989.0409703406012	23543.0	22789.0	A	Duxbury Precinct 3	3691
13244182	161862	719.8818897637796	395.69047662344747	10	2	1	10	23	Plymouth County	25023	N	250233692	42.0738984	-70.7301866	0	G5240	Duxbury Precinct 4	Duxbury Precinct 4	2385.0	429.0	117.0	0.0	390.0	39.0	130.0	182.0	31005.0	29718.0	672.9648241	693.7427997	720.0	678.0	616.0543151505791	640.2512563	839.0158873508323	806.0616209	34	0	34	0	25	260.0	91.0	0.0	182.0	13.0	78.0	104.0	1809.2535142114164	21801.0	21073.0	A	Duxbury Precinct 4	3692
11290241	254263	708.7139107611548	389.5518822271927	10	2	1	10	23	Plymouth County	25023	N	250233693	42.0538608	-70.743456	0	G5240	Duxbury Precinct 5	Duxbury Precinct 5	2348.0	312.0	195.0	0.0	416.0	39.0	286.0	52.0	30524.0	29224.0	666.4221106	700.905336	713.0	685.0	610.0648981898414	634.0265913	847.6782932390321	814.383791	40	0	34	0	25	195.0	143.0	0.0	234.0	26.0	104.0	26.0	1781.1854303431471	21502.0	20774.0	A	Duxbury Precinct 5	3693
8109702	212849	731.9553805774278	402.3267948896688	10	2	1	10	23	Plymouth County	25023	N	250233694	42.0312229	-70.7539264	0	G5240	Duxbury Precinct 6	Duxbury Precinct 6	2425.0	299.0	208.0	0.0	338.0	26.0	195.0	39.0	31525.0	30420.0	726.241206	729.5554811	777.0	713.0	664.8252817758877	690.9378141	882.3279168959198	847.6724715	40	0	34	0	25	195.0	143.0	0.0	234.0	26.0	65.0	26.0	1839.5973886635995	24141.0	23452.0	A	Duxbury Precinct 6	3694
4266082	0	1128.8713910761155	620.4957578916955	9	3	1	9	23	Plymouth County	25023	N	250233786	42.0749846	-70.9226302	0	G5240	Whitman Precinct 3	Whitman Precinct 3	3740.0	260.0	663.0	0.0	988.0	78.0	715.0	260.0	48620.0	45656.0	855.1087329	808.0246389	833.0	893.0	836.0588527414178	868.8969749	962.4138613933494	924.6128575	150	0	8	0	25	221.0	494.0	0.0	520.0	52.0	338.0	156.0	2837.152261279118	35737.0	33956.0	A	Whitman Precinct 3	3786
4286644	44193	1053.713910761155	579.1846766844676	9	3	1	9	23	Plymouth County	25023	N	250233787	42.0910164	-70.9261615	0	G5240	Whitman Precinct 4	Whitman Precinct 4	3491.0	143.0	455.0	0.0	702.0	104.0	520.0	351.0	45383.0	43108.0	901.3030822	779.0696686	878.0	861.0	881.2240968586968	915.8361872	927.9264666477067	891.480034	150	0	8	0	25	117.0	260.0	0.0	403.0	104.0	195.0	286.0	2648.2616428142787	33540.0	32175.0	A	Whitman Precinct 4	3787
34610550	455276	1149.6981627296589	631.9434069009272	4	2	1	4	23	Plymouth County	25023	N	250233738	41.9138956	-70.8693972	0	G5240	Middleborough Precinct 5	Middleborough Precinct 5	3809.0	247.0	572.0	0.0	637.0	78.0	702.0	377.0	49517.0	46904.0	862.3210475	954.6482841	929.0	1091.0	905.8551907543874	941.4347236	1173.6055147326913	1127.509476	110	0	38	0	25	208.0	442.0	0.0	364.0	78.0	325.0	299.0	2889.495444709134	37167.0	35451.0	A	Middleborough Precinct 5	3738
27506303	1204547	1053.713910761155	579.1846766844676	4	2	1	4	23	Plymouth County	25023	N	250233739	41.8724886	-70.8473212	0	G5240	Middleborough Precinct 6	Middleborough Precinct 6	3491.0	208.0	598.0	0.0	975.0	65.0	689.0	208.0	45383.0	42640.0	631.1930165	744.643162	680.0	851.0	663.0586972215855	689.1018429	915.4338156283939	879.4780604	110	0	38	0	25	130.0	377.0	0.0	559.0	39.0	390.0	143.0	2648.2616428142787	34658.0	33020.0	A	Middleborough Precinct 6	3739
10664193	24360	985.1968503937007	541.5235705236614	9	8	1	9	23	Plymouth County	25023	N	250233695	42.0507251	-70.9739231	0	G5240	East Bridgewater Precinct 1	East Bridgewater Precinct 1	3264.0	351.0	793.0	0.0	260.0	78.0	585.0	351.0	42432.0	40014.0	724.9861945	800.2352941	774.0	872.0	748.5480444336769	777.9489796	949.7751789563696	912.4705882	143	0	8	0	25	325.0	533.0	0.0	104.0	65.0	260.0	286.0	2476.0601552981398	31278.0	29705.0	A	East Bridgewater Precinct 1	3695
10184369	636962	1082.992125984252	595.2777484800544	9	2	1	9	23	Plymouth County	25023	N	250233696	42.0242161	-70.9082974	0	G5240	East Bridgewater Precinct 2	East Bridgewater Precinct 2	3588.0	416.0	533.0	0.0	676.0	91.0	338.0	130.0	46644.0	44460.0	757.7698079	906.6886131	809.0	988.0	782.3971161825467	813.127551	1076.1214180465574	1033.85429	137	0	38	0	25	351.0	442.0	0.0	442.0	65.0	156.0	104.0	2721.8455383608225	34385.0	32825.0	A	East Bridgewater Precinct 2	3696
13402345	26182	1071.5223097112862	588.9732461271441	9	3	1	9	23	Plymouth County	25023	N	250233697	42.0489293	-70.9361516	0	G5240	East Bridgewater Precinct 3	East Bridgewater Precinct 3	3550.0	221.0	910.0	0.0	806.0	26.0	520.0	104.0	46150.0	43563.0	857.9939976	907.6063141	916.0	989.0	885.8785642159851	920.6734694	1077.2106105722285	1034.900702	137	0	8	0	25	143.0	637.0	0.0	403.0	26.0	195.0	65.0	2693.018857631249	35139.0	33670.0	A	East Bridgewater Precinct 3	3697
10319931	155251	1023.8320209973754	562.7597889755698	9	2	1	9	23	Plymouth County	25023	N	250233698	42.0240648	-70.9559572	0	G5240	East Bridgewater Precinct 4	East Bridgewater Precinct 4	3392.0	533.0	481.0	0.0	910.0	130.0	806.0	221.0	44096.0	41015.0	780.25	786.4697787	833.0	857.0	805.6079082774029	837.25	933.4373032496359	896.7744199	137	0	38	0	25	390.0	325.0	0.0	533.0	91.0	468.0	130.0	2573.1605535451254	34203.0	32266.0	A	East Bridgewater Precinct 4	3698
28076945	979911	1195.5774278215224	657.1614163125683	4	2	1	4	23	Plymouth County	25023	N	250233699	41.9836245	-70.8699847	0	G5240	Halifax Precinct 1	Halifax Precinct 1	3961.0	338.0	299.0	0.0	533.0	39.0	741.0	39.0	51493.0	49504.0	1012.818465	1034.32922	1031.0	1107.0	997.1809492739264	1036.34751	1177.8506334729498	1131.587858	137	0	38	0	25	247.0	247.0	0.0	364.0	26.0	338.0	39.0	3004.8021676274298	40001.0	38740.0	A	Halifax Precinct 1	3699
13371387	2624997	1073.6351706036746	590.1346018237327	4	2	1	4	23	Plymouth County	25023	N	250233700	42.0099131	-70.8586329	0	G5240	Halifax Precinct 2	Halifax Precinct 2	3557.0	208.0	286.0	0.0	520.0	13.0	468.0	182.0	46241.0	44564.0	881.1815353	858.6707799	897.0	919.0	867.5764420899	901.6524896	977.8181861531167	939.4121422	137	0	38	0	25	156.0	195.0	0.0	377.0	13.0	286.0	130.0	2698.3290356603807	35464.0	34307.0	A	Halifax Precinct 2	3700
11198376	13680	983.0839895013123	540.3622148270728	10	3	1	10	23	Plymouth County	25023	N	250233701	42.1353415	-70.8465176	0	G5240	Hanover Precinct 1	Hanover Precinct 1	3257.0	416.0	429.0	26.0	351.0	65.0	442.0	143.0	42341.0	40469.0	852.8683333	995.8231693	861.0	1107.0	772.9995109069027	803.3608333	1282.869376618346	1232.48175	35	0	34	0	25	299.0	221.0	26.0	234.0	26.0	143.0	91.0	2470.7499772690076	31096.0	30056.0	A	Hanover Precinct 1	3701
10223000	0	1044.0551181102362	573.8756220714905	10	2	1	10	23	Plymouth County	25023	N	250233702	42.108686	-70.8312369	0	G5240	Hanover Precinct 2	Hanover Precinct 2	3459.0	286.0	377.0	26.0	364.0	13.0	325.0	91.0	44967.0	43485.0	890.5094444	939.1503061	899.0	1044.0	807.1156333302198	838.8169444	1209.8605501036338	1162.340512	35	0	34	0	25	169.0	299.0	26.0	221.0	0.0	182.0	65.0	2623.986543252532	33501.0	32539.0	A	Hanover Precinct 2	3702
10589906	188473	1045.5643044619424	574.7051618547681	10	3	1	10	23	Plymouth County	25023	N	250233703	42.1103187	-70.8718347	0	G5240	Hanover Precinct 3	Hanover Precinct 3	3464.0	780.0	117.0	0.0	377.0	78.0	533.0	182.0	45032.0	42965.0	923.1977778	958.0412605	932.0	1065.0	836.7427923502162	869.6077778	1234.196825955499	1185.720925	35	0	34	0	25	585.0	104.0	0.0	299.0	39.0	169.0	78.0	2627.779527559055	33072.0	31798.0	A	Hanover Precinct 3	3703
8416330	16336	1116.4960629921259	613.6935316688185	10	3	1	10	23	Plymouth County	25023	N	250233704	42.1369024	-70.8787467	0	G5240	Hanover Precinct 4	Hanover Precinct 4	3699.0	598.0	455.0	0.0	572.0	13.0	273.0	195.0	48087.0	45981.0	899.4244444	1074.985264	908.0	1195.0	815.195767590906	847.2144444	1384.8499600995647	1330.456813	35	0	34	0	25	455.0	195.0	0.0	338.0	0.0	91.0	143.0	2806.0497899656307	32344.0	31122.0	A	Hanover Precinct 4	3704
11693311	151263	992.4409448818898	545.5053614833943	9	3	1	9	23	Plymouth County	25023	N	250233705	42.0737785	-70.8875094	0	G5240	Hanson Precinct 1	Hanson Precinct 1	3288.0	169.0	455.0	0.0	299.0	13.0	442.0	39.0	42744.0	41327.0	853.6678335	826.6366933	854.0	899.0	803.1873267488979	834.7343446	1018.8792158341396	978.8604061	35	0	34	0	25	143.0	299.0	0.0	182.0	13.0	195.0	39.0	2494.2664799694494	31421.0	30550.0	A	Hanson Precinct 1	3705
6415170	14607	1247.4934383202099	685.6975848573201	10	3	1	10	23	Plymouth County	25023	N	250233647	42.0958696	-70.955322	0	G5240	Abington Precinct 1	Abington Precinct 1	4133.0	754.0	1222.0	26.0	806.0	234.0	689.0	416.0	53729.0	49582.0	1052.607719	810.250996	1028.0	885.0	1001.2293856817686	1040.554958	993.6037471368525	954.5776892	150	0	8	0	25	598.0	832.0	26.0	520.0	143.0	429.0	351.0	3135.2808277718173	41353.0	38454.0	A	Abington Precinct 1	3647
4115188	152432	1081.7847769028872	594.6141166534322	10	3	1	10	23	Plymouth County	25023	N	250233648	42.1158721	-70.9398741	0	G5240	Abington Precinct 2	Abington Precinct 2	3584.0	585.0	507.0	0.0	884.0	78.0	468.0	1352.0	46592.0	42718.0	881.6101612	715.9505976	861.0	782.0	838.5783088450193	871.5153884	877.963989056778	843.4799469	150	0	8	0	25	429.0	338.0	0.0	598.0	78.0	286.0	1027.0	2718.8111509156042	36127.0	33371.0	A	Abington Precinct 2	3648
7710573	1031503	963.4645669291339	529.578197644463	10	2	1	10	23	Plymouth County	25023	N	250233706	42.0708902	-70.8534439	0	G5240	Hanson Precinct 2	Hanson Precinct 2	3192.0	221.0	169.0	0.0	507.0	0.0	390.0	156.0	41496.0	40053.0	859.6654998	819.2806381	860.0	891.0	808.830329037572	840.5989887	1009.8124374937322	970.1497462	35	0	34	0	25	182.0	143.0	0.0	208.0	0.0	169.0	156.0	2421.44118128421	30511.0	29653.0	A	Hanson Precinct 2	3706
