ALAND10	AR_RESULT	AWATER10	COUNTYFP10	COUNTY_NAM	CTYFP_FUL	FUNCSTAT10	GEOID10	INTPTLAT10	INTPTLON10	LSAD10	MTFCC10	NAME10	NAMELSAD10	POPULATION	PRES04_DEM	PRES04_REP	PRES08_DEM	PRES08_REP	PRES12_DEM	PRES12_REP	STATEFP10	VAP_ASIAN	VAP_BLACK	VAP_HISPAN	VAP_INDIAN	VAP_OTHER	VAP_TOTAL	VAP_WHITE	VTDI10	VTDST10
793844	1	819	69	Larimer County	8069	N	806935223	40.5413554	-105.0493705	0	G5240	Larimer 223	Larimer 223	1555.0	354.28238160397825	393.8177752561493	466.15747755565195	382.1823916163268	481.3322597870707	427.5095284183827	8	23.307095417681808	8.843306744985481	105.28932349898207	4.9821446450622435	16.819927911090346	1222.5612088242165	1063.3194106064145	A	35223
1431215	1	0	69	Larimer County	8069	N	806935224	40.5420525	-105.0673728	0	G5240	Larimer 224	Larimer 224	2151.0	490.0716416914194	544.7601508527183	644.826195641291	528.6651603644494	665.8171645028868	591.3652705002837	8	32.24023295397657	12.232767079397924	145.64458832560157	6.891699763041084	23.266665554183493	1691.1441544571637	1470.8682007809632	A	35224
1046318	1	146904	69	Larimer County	8069	N	806935220	40.5458605	-105.049812	0	G5240	Larimer 220	Larimer 220	1796.0	409.19045489436974	454.85319894536593	538.4043920835697	441.4145179054167	555.9310215932984	493.76663217968826	8	26.91932049527751	10.213877115108634	121.6074758869272	5.754296966258385	19.426746320461902	1412.0385408670693	1228.1168240830357	A	35220
3638904	1	10705	69	Larimer County	8069	N	806935310	40.560873	-105.1393148	0	G5240	Larimer 310	Larimer 310	3114.0	709.4761005239795	788.6485865901278	933.5140740246304	765.347889063178	963.9026732970664	856.1187598037579	8	46.674144778560226	17.709361545906617	210.8494877014985	9.977105096285419	33.68312251777192	2448.2672696325467	2129.374047992524	A	35310
4969184	1	214860	69	Larimer County	8069	N	806935319	40.5433511	-105.1328478	0	G5240	Larimer 319	Larimer 319	1782.0	406.0007742882889	451.3075726729633	534.2074758869272	437.97364749858156	551.5974835630611	489.9176717952141	8	26.709481694089376	10.134258919333845	120.65953342455695	5.709441644695124	19.2753128858926	1401.0315589226714	1218.5435303541035	A	35319
6737626	1	25899	69	Larimer County	8069	N	806935436	40.5188357	-105.1432242	0	G5240	Larimer 436	Larimer 436	2886.0	657.5298735106632	730.9055301538564	865.1642959650235	709.3108567232921	893.3279110903447	793.4356906851784	8	43.2567700163535	16.412722357574342	195.41156760004006	9.246604145112306	31.216920869071856	2269.0107065380635	1973.4661215499116	A	35436
2127351	1	18321	69	Larimer County	8069	N	806935326	40.5198481	-105.1190279	0	G5240	Larimer 326	Larimer 326	834.0	190.01383039081534	211.2180222274138	250.01629342856188	204.97756566431931	258.15505122985013	229.28806861796215	8	12.500397156493008	4.742969662583853	56.47028668691386	2.6720955845542838	9.021106030771284	655.7016386877149	570.2947835663986	A	35326
247780765	2	277403	69	Larimer County	8069	N	806935410	40.4305609	-105.3721659	0	G5240	Larimer 410	Larimer 410	1329.0	302.7918232486734	336.5812368587925	398.40725895270833	326.6369121917031	411.37657444181156	365.3763107832994	8	19.91969762707339	7.558041584621033	89.98682374929079	4.258051596969596	14.375359610185896	1044.8770717217901	908.7790975536495	A	35410
602203333	2	693574	69	Larimer County	8069	N	806935406	40.5883924	-105.4033538	0	G5240	Larimer 406	Larimer 406	1021.0	232.61884991489504	258.57745886593466	306.0751026265728	250.93776324133097	316.0387377765911	280.6991823248673	8	15.303244000934486	5.806441277575677	69.13208957714515	3.271234522577846	11.043824049661248	802.7234689450322	698.1666355171378	A	35406
3362827	2	5449	69	Larimer County	8069	N	806935414	40.3628127	-105.5134371	0	G5240	Larimer 414	Larimer 414	1769.0	403.03892801121384	448.01520542001805	530.3103394186163	434.7785535493776	547.5734839635551	486.34363715248804	8	26.514631378700397	10.06032773754297	119.77930113807028	5.667790274672096	19.134696125221105	1390.8107899743015	1209.6540433200948	A	35414
193291334	2	1219232	69	Larimer County	8069	N	806935412	40.3703581	-105.6980041	0	G5240	Larimer 412	Larimer 412	1311.0	298.69080532656943	332.0225745085606	393.01122384273935	322.21293595434366	405.80488268864934	360.4276474318326	8	19.64990488268865	7.45567533291059	88.76804058338618	4.2003804692454025	14.180659480025364	1030.7252377932784	896.4705770450222	A	35412
340196752	2	2256567	69	Larimer County	8069	N	806935411	40.4643134	-105.6272057	0	G5240	Larimer 411	Larimer 411	1601.0	364.76276073824386	405.46769015118645	479.94734505890597	393.4881086673564	495.57102760070757	440.15611253879786	8	23.996565764442813	9.104909388245503	108.40399158962721	5.129526415912959	17.31749491038948	1258.7270066415244	1094.7745185729066	A	35411
879874016	2	2607213	69	Larimer County	8069	N	806935403	40.8544961	-105.345884	0	G5240	Larimer 403	Larimer 403	2066.0	470.70572372592864	523.2331341988453	619.3449187331041	507.7741614658078	639.5063978907319	567.9965824516904	8	30.966211661048625	11.749370890765277	139.88922337549644	6.619363882121283	22.347248272869873	1624.316049794747	1412.7446317124454	A	35403
640827134	2	4250849	69	Larimer County	8069	N	806935405	40.640671	-105.7240014	0	G5240	Larimer 405	Larimer 405	142.0	32.35247471881988	35.96278076294096	42.568721423088476	34.900256983613126	43.9544571638354	39.03945532823816	8	2.1283649834796248	0.8075559857157161	9.614844975469746	0.4549611187130795	1.535967693488636	111.64224543603778	97.10055067917098	A	35405
670364391	2	2650979	69	Larimer County	8069	N	806935402	40.8613939	-105.6311795	0	G5240	Larimer 402	Larimer 402	805.0	183.4066348496479	203.87351066315122	241.32268130694524	197.85004839301806	249.17843673864434	221.31522210726564	8	12.065731068317591	4.578046257050362	54.506691586289755	2.579180989887528	8.707422487734872	632.9014618028903	550.4643894136101	A	35402
970573199	2	1763911	69	Larimer County	8069	N	806935401	40.8557329	-105.9386679	0	G5240	Larimer 401	Larimer 401	49.0	11.163882121282915	12.409691953409205	14.68920668824884	12.043046423922839	15.167383105830524	13.471361345659647	8	0.7344358041584621	0.27866368521176116	3.3177986182958983	0.15699362547141474	0.5300170209925575	38.52443680539332	33.506528051263224	A	35401
50558402	1	1398021	69	Larimer County	8069	N	806935536	40.3793426	-104.9930263	0	G5240	Larimer 536	Larimer 536	1742.0	396.88740112805795	441.1772118946701	522.2162867536629	428.14258919333844	539.2159463338118	478.9206421252878	8	26.109942262123287	9.906778359977306	117.95112638921336	5.581283583085805	18.84264592998031	1369.5830390815338	1191.1912625571538	A	35536
4725544	1	0	69	Larimer County	8069	N	806935441	40.444131	-104.9608362	0	G5240	Larimer 441	Larimer 441	787.0	179.30561692754398	199.31484831291928	235.92664619697626	193.42607215565866	243.6067449854821	216.36655875579882	8	11.79593832393285	4.475680005339919	53.28790842038514	2.521509862163335	8.512722357574342	618.7496278743783	538.1558689049829	A	35441
523436	1	0	69	Larimer County	8069	N	806935219	40.549497	-105.0624808	0	G5240	Larimer 219	Larimer 219	1339.0	305.0701665387311	339.1138270533658	401.40505623602445	329.09467676801387	414.4719587491239	368.12556820078095	8	20.069582485064913	7.614911724460168	90.6639255081267	4.290091112371925	14.483526349163968	1052.7392016820745	915.6171645028869	A	35219
839024	1	86517	69	Larimer County	8069	N	806935216	40.5574669	-105.0551051	0	G5240	Larimer 216	Larimer 216	1297.0	295.5011247204886	328.4769482361579	388.81430764609684	318.7720655475086	401.471344658412	356.5786870473584	8	19.440066081500518	7.376057137135801	87.82009812101592	4.155525147682141	14.029226045456063	1019.7182558488803	886.8972833160899	A	35216
1629393	1	7321	69	Larimer County	8069	N	806935213	40.5689496	-105.0507061	0	G5240	Larimer 213	Larimer 213	2090.0	476.1737476220672	529.3113506658211	626.5396322130628	513.6727964489537	646.9353202282815	574.5948002536462	8	31.325935320228282	11.885859226379202	141.5142675967026	6.696258719086874	22.60684844641725	1643.1851616994293	1429.155992390615	A	35213
1273469	1	3138	69	Larimer County	8069	N	806935217	40.5597171	-105.0621321	0	G5240	Larimer 217	Larimer 217	2396.0	545.891052297834	606.8086106197644	718.2722290825351	588.8803924840637	741.6540800320395	658.722077228582	8	35.91241197476888	13.62608550545673	162.23358141708107	7.676667890398158	25.91675065914628	1883.7663384841305	1638.4008410372794	A	35217
1324860	1	5315	69	Larimer County	8069	N	806935212	40.5764417	-105.0611162	0	G5240	Larimer 212	Larimer 212	1809.0	412.1523011714448	458.14556619831126	542.3015285518807	444.6096118546207	559.9550211928045	497.34066682241433	8	27.11417081066649	10.28780829689951	122.48770817341388	5.7959483362814135	19.567363081133397	1422.259309815439	1237.0063111170443	A	35212
3454151	1	2490	69	Larimer County	8069	N	806935325	40.5172841	-105.1046969	0	G5240	Larimer 325	Larimer 325	2190.0	498.9571805226446	554.6372526115542	656.5176050462237	538.2504422120616	677.8891633014051	602.0873744284618	8	32.82478390014351	12.45456062477055	148.28528518506158	7.016653873110169	23.68851583619798	1721.8064613022727	1497.536661882989	A	35325
3739230	1	19519	69	Larimer County	8069	N	806935101	40.5017589	-105.1010975	0	G5240	Larimer 101	Larimer 101	216.0	49.212215065247136	54.70394820278343	64.75242131962754	53.08771484831292	66.8603010379468	59.38396021760171	8	3.237512932616894	1.2283950205253145	14.625397990855388	0.6920535326903181	2.336401561926376	169.82200714214198	147.70224610352767	A	35101
34671422	1	2687272	69	Larimer County	8069	N	806935504	40.4438678	-104.9970012	0	G5240	Larimer 504	Larimer 504	2006.0	457.03566398558223	508.0375930314054	601.3581350332076	493.02757400794314	620.9340920468578	551.501037946801	8	30.06690251309949	11.408150051730468	135.82661282248105	6.427126789707306	21.698247839001436	1577.1432700330408	1371.716230017021	A	35504
2563400	1	0	69	Larimer County	8069	N	806935440	40.4575976	-104.9727247	0	G5240	Larimer 440	Larimer 440	629.0	143.3077929446317	159.29992323866102	188.56144912058204	154.59339184994826	194.69967292994693	172.92829155959015	8	9.42775756766679	3.5771317958815874	42.58970063077796	2.015285518806528	6.803687881720789	494.52797450188564	430.114411107032	A	35440
3953411	1	0	69	Larimer County	8069	N	806935435	40.4721028	-104.9777473	0	G5240	Larimer 435	Larimer 435	2519.0	573.9146747655442	637.959470013016	755.1451356673231	619.1108967726863	779.7273070119815	692.5379434636051	8	37.75599572806461	14.32558822547809	170.5619330507626	8.070753929846811	27.247201548576577	1980.470536995628	1722.5090645128992	A	35435
4953237	1	41648	69	Larimer County	8069	N	806935439	40.4691038	-104.9534521	0	G5240	Larimer 439	Larimer 439	1319.0	300.5134799586156	334.0486466642192	395.4094616693923	324.1791476153923	408.28119013449924	362.62705336581786	8	19.769812769081867	7.501171444781898	89.30972199045489	4.226012081567267	14.267192871207824	1037.014941761506	901.9410306044122	A	35439
1394773	1	14704	69	Larimer County	8069	N	806935313	40.5598377	-105.1004086	0	G5240	Larimer 313	Larimer 313	2710.0	617.4310316056469	686.3319427293662	812.4030637786603	666.0542001802223	838.8491472816473	745.0487601375029	8	40.6187965157027	15.411807896405566	183.49457664452825	8.682708674031305	29.313186263057773	2130.637219237059	1853.1161432433335	A	35313
687274	1	0	69	Larimer County	8069	N	806935312	40.557693	-105.1110752	0	G5240	Larimer 312	Larimer 312	1315.0	299.6021426425925	333.0356105863899	394.2103427560658	323.196041784868	407.0430364115743	361.5273503988252	8	19.70985882588526	7.4784233888462435	89.03888128692054	4.213196275406334	14.223926175616594	1033.8700897773922	899.2058038247171	A	35312
1127949	1	7605	69	Larimer County	8069	N	806935308	40.5683369	-105.109997	0	G5240	Larimer 308	Larimer 308	2180.0	496.67883723258683	552.1046624169809	653.5198077629076	535.7926776357508	674.7937789940927	599.3381170109802	8	32.674899042151985	12.397690484931415	147.60818342622568	6.98461435770784	23.580349097219905	1713.9443313419883	1490.6985949337516	A	35308
970760	1	0	69	Larimer County	8069	N	806935304	40.5782053	-105.1079251	0	G5240	Larimer 304	Larimer 304	3599.0	819.9757500917799	911.4792110269332	1078.9072422654608	884.5494710142509	1114.0288122017155	989.4577445516137	8	53.943560391149084	20.467563328104664	243.68892300503956	11.531021593298401	38.92920935820846	2829.580572706338	2461.0202950305375	A	35304
3136599	1	0	69	Larimer County	8069	N	806935329	40.4884836	-105.0943452	0	G5240	Larimer 329	Larimer 329	3312.0	754.5872976671228	838.7938724426793	992.870460234289	814.0116276741314	1025.191282581851	910.5540566698928	8	49.641864966792376	18.83539031472149	224.2561025264493	10.611487501251544	35.824823949537766	2603.937442846177	2264.7677735874245	A	35329
1394143	1	1102	69	Larimer County	8069	N	806935330	40.4926287	-105.0801866	0	G5240	Larimer 330	Larimer 330	1254.0	285.7042485732403	317.5868103994927	375.9237793278377	308.2036778693722	388.1611921369689	344.7568801521877	8	18.79556119213697	7.13151553582752	84.90856055802156	4.017755231452124	13.56410906785035	985.9110970196576	857.493595434369	A	35330
1777358	1	175390	69	Larimer County	8069	N	806935514	40.4290314	-105.0632317	0	G5240	Larimer 514	Larimer 514	1560.0	355.4215532490071	395.0840703534359	467.65637619731	383.4112739044822	482.87995194072687	428.88415712712344	8	23.38203784667757	8.87174181490505	105.62787437840002	4.9981644027634085	16.87401128057938	1226.4922738043588	1066.7384440810333	A	35514
1050214	1	2251023	69	Larimer County	8069	N	806935505	40.439842	-105.0645038	0	G5240	Larimer 505	Larimer 505	2155.0	490.9829790074425	545.7731869305477	646.0253145546174	529.6482661949738	667.0553182258118	592.4649734672763	8	32.30018689717318	12.255515135333578	145.91542902913594	6.904515569202016	23.30993224977472	1694.2890064412775	1473.6034275606582	A	35505
3033161	1	19742	69	Larimer County	8069	N	806935328	40.5133984	-105.0857451	0	G5240	Larimer 328	Larimer 328	1752.0	399.16574441811565	443.7098020892434	525.214084036979	430.60035376964925	542.3113306411241	481.66989954276943	8	26.259827120114807	9.96364849981644	118.62822814804926	5.613323098488135	18.95081266895838	1377.4451690418182	1198.0293295063912	A	35328
1727622	1	16806	69	Larimer County	8069	N	806935233	40.5165547	-105.0718925	0	G5240	Larimer 233	Larimer 233	1506.0	343.1184994826953	381.40808330274007	451.46827086740313	370.13934519240394	466.1648766812402	414.038167072723	8	22.572659613523346	8.56464305977372	101.97152488068618	4.8251510195908285	16.289910890097786	1184.0367720188233	1029.8128825551514	A	35233
1029390	1	0	69	Larimer County	8069	S	806935232	40.5201702	-105.0622207	0	G5240	Larimer 232	Larimer 232	1610.0	366.8132696992958	407.74702132630244	482.6453626138905	395.7000967860361	498.3568734772887	442.6304442145313	8	24.131462136635182	9.156092514100724	109.01338317257951	5.158361979775056	17.414844975469745	1265.8029236057805	1100.9287788272202	P	35232
1249996	1	0	69	Larimer County	8069	N	806935231	40.5187785	-105.0515271	0	G5240	Larimer 231	Larimer 231	1527.0	347.9030203918166	386.726522711344	457.7636451623669	375.3006508026566	472.6651837265961	419.8116076494343	8	22.887417815305543	8.684070353435905	103.39343857424157	4.892434001935721	16.51706104195174	1200.5472449354204	1044.17282314855	A	35231
1005865	1	0	69	Larimer County	8069	N	806935305	40.5732815	-105.1001029	0	G5240	Larimer 305	Larimer 305	2982.0	679.4019690952174	755.2183960217602	893.943149884858	732.9053966558756	923.0436004405433	819.8285618930014	8	44.69566465307212	16.95867570003004	201.91174448486467	9.55418349297467	32.255321563261354	2344.487154156793	2039.1115642625905	A	35305
611946	1	0	69	Larimer County	8069	N	806935306	40.5798969	-105.0866053	0	G5240	Larimer 306	Larimer 306	1697.0	386.6348563227981	429.7805560190902	508.72619897874046	417.08264859993994	525.2867169509061	466.5489837466208	8	25.435460401161432	9.650862730701197	114.90416847445182	5.437105763775323	18.35589560457898	1334.2034542602544	1160.4199612855855	A	35306
992330	1	2841	69	Larimer County	8069	N	806935218	40.5587734	-105.0721249	0	G5240	Larimer 218	Larimer 218	1663.0	378.88848913660183	421.169749357541	498.53368821546576	408.72624904048325	514.7624103060441	457.20150852718353	8	24.925851883990255	9.45750425524814	112.60202249440977	5.328171411407403	17.988128692053532	1307.4722123952874	1137.1705336581783	A	35218
1017722	1	0	69	Larimer County	8069	N	806935211	40.5689824	-105.0719783	0	G5240	Larimer 211	Larimer 211	1963.0	447.23878783833396	497.1474551947402	588.4676067149485	482.45918632980676	607.6239395254147	539.6792310516304	8	29.42239762373594	11.163608450422187	132.9150752594867	6.2893568734772884	21.233130861395722	1543.336111203818	1342.3125421353002	A	35211
587707	1	0	69	Larimer County	8069	N	806935210	40.5778715	-105.0727249	0	G5240	Larimer 210	Larimer 210	1647.0	375.2431398725094	417.1176050462237	493.73721256216	404.793825718386	509.80979541434436	452.80269665921304	8	24.68603611120382	9.366512031505524	111.51865968027234	5.276908186763675	17.815061909688616	1294.8928044588326	1126.2296265393986	A	35210
1560063	1	5815	69	Larimer County	8069	N	806935506	40.4460112	-105.0721926	0	G5240	Larimer 506	Larimer 506	2117.0	482.3252745052231	536.1493441911691	634.6336848780162	520.3087608049929	655.292857858025	582.0177952808464	8	31.730624436805392	12.039408603944866	143.34244234555953	6.782765410673163	22.898898641658047	1664.412912592197	1447.618773153556	A	35506
9094616	1	948994	69	Larimer County	8069	N	806935503	40.4654079	-105.0525432	0	G5240	Larimer 503	Larimer 503	1483.0	337.8783099155625	375.58312585522145	444.5733371157761	364.48648666688916	459.0454927744218	407.71487501251545	8	22.227924440142843	8.43384173814371	100.41419083536361	4.7514601341654705	16.04112739044822	1165.9538731101693	1014.0853285719054	A	35503
12152370	1	51746	69	Larimer County	8069	N	806935502	40.4622226	-105.090167	0	G5240	Larimer 502	Larimer 502	1757.0	400.30491606314456	444.97609718653007	526.712982678637	431.8292360578046	543.8590227947802	483.0445282515102	8	26.334769549110568	9.992083569736007	118.96677902746721	5.6293428561893	19.00489603844742	1381.3762340219605	1201.44836298101	A	35502
999798	1	0	69	Larimer County	8069	N	806935235	40.5144755	-105.0427016	0	G5240	Larimer 235	Larimer 235	2332.0	531.3096552414645	590.6000333744952	699.0863264693121	573.1506991956746	721.8436204652405	641.1268297567	8	34.953148883623136	13.262116610486267	157.90013016053132	7.471614991823249	25.224483529686612	1833.4487067383106	1594.63721256216	A	35235
1042844	1	0	69	Larimer County	8069	N	806935236	40.5137	-105.0334622	0	G5240	Larimer 236	Larimer 236	1899.0	432.6573907819644	480.938877949471	569.2817041017255	466.72949304141775	587.8134799586156	522.0839835797484	8	28.463134532590196	10.799639555451725	128.58162400293696	6.0843039749023795	20.540863731936053	1493.0184794579982	1298.548913660181	A	35236
5470026	1	252937	69	Larimer County	8069	N	806935230	40.526239	-105.0140243	0	G5240	Larimer 230	Larimer 230	2895.0	659.5803824717151	733.1848613289724	867.862313520008	711.5228448419717	896.1137569669258	795.9100223609117	8	43.39166638854587	16.463905483429564	196.02095918299236	9.275439708974401	31.31427093415212	2276.0866235023195	1979.6203818042252	A	35230
1789470	1	0	69	Larimer County	8069	N	806935229	40.5126478	-105.0142116	0	G5240	Larimer 229	Larimer 229	2328.0	530.3983179254413	589.5869972966659	697.8872075559857	572.1675933651503	720.6054667423156	640.0271267897073	8	34.893194940426525	13.239368554550612	157.62928945699696	7.458799185662317	25.181216834095384	1830.303854754197	1591.901985782465	A	35229
1958815	1	0	69	Larimer County	8069	N	806935307	40.5726468	-105.0864935	0	G5240	Larimer 307	Larimer 307	6073.0	1383.6378800520642	1538.0420251643693	1820.5622901578613	1492.6004271935387	1879.8268898307913	1669.6240296365518	8	91.02507425825185	34.53723592430664	411.2038981410406	19.45759770383473	65.6896605813837	4774.671524880686	4152.758058271868	A	35307
2600678	1	8083	69	Larimer County	8069	N	806935314	40.5600521	-105.0902495	0	G5240	Larimer 314	Larimer 314	2072.0	472.0727296999633	524.7526883155892	621.1435971030938	509.2488202115943	641.3636284751193	569.6461369021794	8	31.05614257584354	11.783492974668759	140.29548443079798	6.638587591362681	22.412148316256715	1629.0333277709174	1416.8474718819878	A	35314
542892953	1	5705402	69	Larimer County	8069	N	806935404	40.8575793	-105.0441498	0	G5240	Larimer 404	Larimer 404	1565.0	356.56072489403596	396.35036545072256	469.15527483896807	384.64015619263756	484.4276440943831	430.2587858358642	8	23.45698027567333	8.900176884824617	105.96642525781797	5.014184160464573	16.928094650068417	1230.4233387845009	1070.157477555652	A	35404
1329032	1	7806	69	Larimer County	8069	N	806935507	40.4414471	-105.0813611	0	G5240	Larimer 507	Larimer 507	1731.0	394.3812235089944	438.3913626806395	518.9187097420152	425.4390481593966	535.8110235957681	475.89645896605816	8	25.94506891833261	9.844221206154257	117.20631445449388	5.546040116143243	18.72366251710443	1360.934696125221	1183.6693889129926	A	35507
2726148	1	21552	69	Larimer County	8069	N	806935508	40.4428907	-105.0954844	0	G5240	Larimer 508	Larimer 508	2594.0	591.0022494409772	656.9538964723158	777.6286152921937	637.5441310950172	802.942689316824	713.1573740947168	8	38.880132163001036	14.752114274271602	175.64019624203183	8.311050295364282	28.058452090912127	2039.4365116977606	1773.7945666321798	A	35508
813439	1	0	69	Larimer County	8069	N	806935510	40.4325093	-105.0901727	0	G5240	Larimer 510	Larimer 510	1694.0	385.9513533357808	429.02077896071825	507.8268597937456	416.3453192270467	524.3581016587124	465.72420652137635	8	25.390494943763976	9.633801688749458	114.70103794680105	5.427493909154624	18.323445582885558	1331.844815272169	1158.3685412008144	A	35510
1258989	1	0	69	Larimer County	8069	N	806935513	40.4260697	-105.0860082	0	G5240	Larimer 513	Larimer 513	2174.0	495.3118312585522	550.5851083002369	651.721129392918	534.3180188899643	672.9365484097053	597.6885625604913	8	32.58496812735707	12.363568401027935	147.20192237092414	6.965390648466442	23.51544905383306	1709.227053365818	1486.5957547642092	A	35513
1403969	1	71282	69	Larimer County	8069	N	806935239	40.5042305	-105.066259	0	G5240	Larimer 239	Larimer 239	1877.0	427.6450355438374	475.36717952140975	562.6865500784301	461.32241097353403	581.0036344825285	516.035617261289	8	28.133387845008844	10.674525247805628	127.09200013349798	6.013817041017255	20.302896906184294	1475.7217935453725	1283.5051663718586	A	35239
2976907	1	25732	69	Larimer County	8069	N	806935234	40.5009545	-105.0437937	0	G5240	Larimer 234	Larimer 234	1394.0	317.60105463404864	353.043073123519	417.8929412942629	342.61238193772317	431.49657243934183	383.24648399692956	8	20.893949204018288	7.92769749357541	94.38798518172413	4.466308447084738	15.07844341354337	1095.9809164636386	953.2265327236926	A	35234
2401097	1	71457	69	Larimer County	8069	N	806935240	40.4926754	-105.0704965	0	G5240	Larimer 240	Larimer 240	2152.0	490.2994760204252	545.0134098721757	645.1259753696226	528.9109368220805	666.1267029336182	591.6401962420318	8	32.255221439775724	12.238454093381838	145.71229850148515	6.894903714581317	23.2774822280813	1691.9303674531923	1471.552007475887	A	35240
1054825	1	0	69	Larimer County	8069	N	806935511	40.4293141	-105.1004513	0	G5240	Larimer 511	Larimer 511	2172.0	494.85616260054064	550.0785902613223	651.1215699362547	533.8264659747022	672.3174715482428	597.1387110769949	8	32.55499115575877	12.352194373060108	147.06650201915696	6.958982745385976	23.493815706037445	1707.654627373761	1485.2281413743617	A	35511
2123844	1	0	69	Larimer County	8069	N	806935509	40.4400069	-105.1103574	0	G5240	Larimer 509	Larimer 509	2496.0	568.6744851984114	632.1345125654974	748.250201915696	613.4580382471715	772.6079231051631	686.2146514033975	8	37.41126055468411	14.19478690384808	169.00459900544004	7.997063044421453	26.99841804892701	1962.387638086974	1706.7815105296531	A	35509
16991370	1	39208	69	Larimer County	8069	N	806935538	40.4660835	-105.1269397	0	G5240	Larimer 538	Larimer 538	1710.0	389.5967025998732	433.0729232720355	512.6233354470513	420.27774254914397	529.3107165504122	470.12301838934684	8	25.63031071655041	9.724793912492073	115.7844007609385	5.478757133798351	18.496512365250474	1344.424223208624	1169.3094483195941	A	35538
24377599	1	2911120	69	Larimer County	8069	N	806935430	40.6509343	-105.036942	0	G5240	Larimer 430	Larimer 430	1732.0	394.6090578380002	438.64462170009676	519.2184894703468	425.6848246170277	536.1205620264993	476.1713847078063	8	25.960057404131764	9.84990822013817	117.27402463037747	5.5492440676834764	18.734479191002237	1361.7209091212496	1184.3531956079164	A	35430
58299872	1	4449730	69	Larimer County	8069	N	806935425	40.7104636	-104.9936121	0	G5240	Larimer 425	Larimer 425	4537.0	1033.6843506991956	1149.0361712779095	1360.10062744051	1115.0877882722025	1404.375860227614	1247.3380903113841	8	68.00276007075394	25.80198244501552	307.20106798384677	14.536328138036913	49.0752494743517	3567.04836298101	3102.4309748690052	A	35425
16749299	1	1965539	69	Larimer County	8069	N	806935426	40.679429	-105.0267692	0	G5240	Larimer 426	Larimer 426	2952.0	672.5669392250442	747.6206254380403	884.9497580349097	725.5321029269433	913.7574475186062	811.5807896405566	8	44.24601007909755	16.788065280512633	199.88043920835696	9.45806494676768	31.930821346327136	2320.90076427594	2018.5973634148784	A	35426
20125198	1	4620902	69	Larimer County	8069	N	806935429	40.6551145	-105.0918274	0	G5240	Larimer 429	Larimer 429	1651.0	376.1544771885325	418.130641124053	494.93633147548644	405.77693154891034	511.0479491372693	453.90239962620564	8	24.745990054400426	9.389260087441178	111.7895003838067	5.289723992924607	17.858328605279844	1298.0376564429464	1128.9648533190934	A	35429
64881995	1	3377743	69	Larimer County	8069	N	806935427	40.7012953	-105.1203779	0	G5240	Larimer 427	Larimer 427	1197.0	272.71769181991124	303.15104629042486	358.83633481293595	294.19441978440074	370.5175015852885	329.0861128725428	8	17.94121750158529	6.807355738744452	81.04908053265694	3.835129993658846	12.947558655675333	941.0969562460368	818.5166138237159	A	35427
24933078	1	879817	69	Larimer County	8069	N	806935428	40.6506575	-105.1514618	0	G5240	Larimer 428	Larimer 428	2481.0	565.2569702633248	628.3356272736374	743.7535059907219	609.7713913827054	767.9648466441945	682.0907652771751	8	37.18643326769683	14.109481694089377	167.9889463671862	7.949003771317959	26.8361679404599	1950.5944431465475	1696.5244101057972	A	35428
23563781	1	1375230	69	Larimer County	8069	N	806935431	40.6074687	-105.1449093	0	G5240	Larimer 431	Larimer 431	1487.0	338.7896472315856	376.5961619330508	445.77245602910256	365.4695924974135	460.28364649734675	408.81457797950804	8	22.287878383339454	8.456589794079365	100.68503153889797	4.764275940326403	16.08439408603945	1169.098725094283	1016.8205553516003	A	35431
82741981	2	7369150	69	Larimer County	8069	N	806935408	40.5405342	-105.1870147	0	G5240	Larimer 408	Larimer 408	1558.0	354.9658845909956	394.57755231452126	467.0568167406468	382.91972098922	482.26087507926445	428.33430564362715	8	23.352060875079264	8.860367786937223	105.49245402663284	4.991756499682943	16.852377932783767	1224.919847812302	1065.3708306911858	A	35408
87912216	2	265876	69	Larimer County	8069	N	806935409	40.4820707	-105.2518404	0	G5240	Larimer 409	Larimer 409	1333.0	303.7031605646965	337.59427293662185	399.6063778660348	327.62001802222744	412.6147281647365	366.47601375029205	8	19.97965157027	7.580789640556686	90.25766445282515	4.270867403130528	14.418626305777126	1048.0219237059039	911.5143243333445	A	35409
11813780	1	28722	69	Larimer County	8069	N	806935501	40.4363303	-105.1571082	0	G5240	Larimer 501	Larimer 501	526.0	119.84085705703701	133.21424423455596	157.68413710242632	129.2784167139472	162.81721456462972	144.6109401595301	8	7.883943530354103	2.9913693555384975	35.61555251476821	1.6852785101625338	5.689570470246638	413.54803591095686	359.68232152988685	A	35501
3609014	1	161448	69	Larimer County	8069	N	806935238	40.4861693	-105.0568397	0	G5240	Larimer 238	Larimer 238	2112.0	481.18610286019424	534.8830490938825	633.1347862363582	519.0798785168374	653.7451657043687	580.6431665721055	8	31.65568200780963	12.010973534025299	143.00389146614157	6.7667456529719985	22.844815272169008	1660.481847612055	1444.1997396789372	A	35238
4552607	1	185275	69	Larimer County	8069	N	806935437	40.4959547	-105.0320587	0	G5240	Larimer 437	Larimer 437	1878.0	427.8728698728432	475.62043854086704	562.9863298067617	461.5681874311651	581.3131729132597	516.3105430030371	8	28.148376330807995	10.68021226178954	127.15971030938157	6.017020992557487	20.3137135800821	1476.508006541401	1284.1889730667824	A	35437
